id,ancestor_list,origin_time,src,src_args,num_units,total_units,length,merit,gest_time,fitness,gen_born,update_born,update_deactivated,depth,hw_type,inst_set,sequence,cells,gest_offset,lineage
21840565,[21801210],124948,div:int,(none),0,14,99,197.481,203,0.972815,19585,124948,125027,2948,0,heads_default,yfwjabgcybsarscaitosavvAnckqmrptwlAcublqbBzpanytecubycauyrybjvBnnfknbodsrumydsnBbjvswbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21801210,[21798863],124740,div:int,(none),0,74,99,196.177,203,0.966389,19550,124740,125017,2947,0,heads_default,ykwjabgcybsarscaitosavvAnckqmrptwlAcublqbBzpanytecubycauyrybjvBnnfknbodsrumydsnBbjvswbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21776207,[21756255],124609,div:int,(none),0,16,104,197,209,0.942584,19528,124609,124775,2945,0,heads_default,ykwjabgcybsarscaitosavvAnckqmrptwlAcublqbBzpanytecubycauyrybjxBnnfknbodsrumydsnBbjvswbozvvvvvfcxvgapkwja,['NONE'],['NONE'],['NONE']
21798863,[21776207],124728,div:int,(none),0,1,104,198,203,0.975369,19548,124728,124741,2946,0,heads_default,ykwjabgcybsarscaitosavvAnckqmrptwlAcublqbBzpanytecubycauyrybjvBnnfknbodsrumydsnBbjvswbozvvvvvfcxvgapkwja,['NONE'],['NONE'],['NONE']
21756255,[21729734],124504,div:int,(none),0,22,104,197.892,208,0.951403,19511,124504,124613,2944,0,heads_default,ykwjabgcybsarscaitosavvAnckqmrptwlAcublsbBzpanytecubycauyrybjxBnnfknbodsrumydsnBbjvswbozvvvvvfcxvgapkwja,['NONE'],['NONE'],['NONE']
21729734,[21719074],124365,div:int,(none),0,22,104,196.326,209,0.939357,19488,124365,124506,2943,0,heads_default,ykwjabgcybsarscaitosavvAnckqmrptwlAcBblsbBzpanytecubycauyrybjxBnnfknbodsrumydsnBbjvswbozvvvvvfcxvgapkwja,['NONE'],['NONE'],['NONE']
21719074,[21713046],124308,div:int,(none),0,13,104,198,209,0.947368,19479,124308,124393,2942,0,heads_default,ykwjabgcybsarscaitosavvAnckBmrptwlAcBblsbBzpanytecubycauyrybjxBnnfknbodsrumydsnBbjvswbozvvvvvfcxvgapkwja,['NONE'],['NONE'],['NONE']
21713046,[21703443],124277,div:int,(none),0,7,104,197.636,209,0.945629,19474,124277,124360,2941,0,heads_default,ykwjabgcybsarscaitosavvAnckBmrptwlAcBblsbBzpanytecubycauyrybjxBnnfknbodsrumydsnBbjvsBbozvvvvvfcxvgapkwja,['NONE'],['NONE'],['NONE']
21703443,[21702234],124227,div:int,(none),0,4,104,196,209,0.937799,19466,124227,124287,2940,0,heads_default,ykwjabgcybsarscaitosavvAnckBmrptwlAcBblsbBzpanytecubycauyrybjxBnnfknbodsrumydsnBbjvsBbozvvvvvfcxvgaykwja,['NONE'],['NONE'],['NONE']
21702234,[21696567],124221,div:int,(none),0,9,104,196,208,0.942308,19465,124221,124265,2939,0,heads_default,ykwjabgcybsarscaitosavvAnckBmrptwlAcBblsbBzpanytecubycauyrybjxBnnfknbodsrumydsnBbjvscbozvvvvvfcxvgaykwja,['NONE'],['NONE'],['NONE']
21696567,[21680067],124191,div:int,(none),0,7,104,196.235,208,0.943439,19460,124191,124251,2938,0,heads_default,ykwjabgcybsawscaitosavvAnckBmrptwlAcBblsbBzpanytecubycauyrybjxBnnfknbodsrumydsnBbjvscbozvvvvvfcxvgaykwja,['NONE'],['NONE'],['NONE']
21680067,[21677721],124103,div:int,(none),0,36,104,198,208,0.951923,19446,124103,124203,2937,0,heads_default,ykwjabgcybsawscaitosavvAnckBmiptwlAcBblsbBzpanytecubycauyrybqxBnnfknbodsrumydBnBbjvscbozvvvvvfcxvgaykwja,['NONE'],['NONE'],['NONE']
21670775,[21663908],124054,div:int,(none),0,9,98,194.095,200,0.970476,19438,124054,124107,2934,0,heads_default,ykwjabgcybsawscaitosavvAndkBmipmwlAcBblsbBzpanytecubycauyzybqxBnnfknbodsrrydBnBbjvscbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21677721,[21675263],124090,div:int,(none),0,1,104,196,208,0.942308,19444,124090,124107,2936,0,heads_default,ykwjabgcybsawscaitosavvAnckBmipmwlAcBblsbBzpanytecubycauyrybqxBnnfknbodsrumydBnBbjvscbozvvvvvfcxvgaykwja,['NONE'],['NONE'],['NONE']
21675263,[21670775],124078,div:int,(none),0,1,99,196,208,0.942308,19442,124078,124099,2935,0,heads_default,ykwjabgcybsawscaitosavvAnckBmipmwlAcBblsbBzpanytecubycauyzybqxBnnfknbodsrrmydBnBbjvscbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21663908,[21663004],124017,div:int,(none),0,4,98,194,200,0.97,19432,124017,124069,2933,0,heads_default,ykwjabgcybsawscaitocavvAndkBmipmwlAcBblsbBzpanytecubycauyzybqxBnnfknbodsrrydBnBbjvscbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21643954,[21642682],123911,div:int,(none),0,13,98,195.4,200,0.977,19415,123911,124039,2930,0,heads_default,ykwjabgcybsawscaitocavvAndkBmipmqlAcBolsbBzpanytecubycauyzybqxBnnfknbodsrryjBnBbjvscbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21663004,[21660657],124012,div:int,(none),0,1,98,194,200,0.97,19431,124012,124019,2932,0,heads_default,ykwjabgcybsawscaitocavvAndkBmipmwlAcBblsbBzpanytecubycauyzybqxBnnfknbodsrryjBnBbjvscbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21660657,[21643954],124000,div:int,(none),0,1,98,194,200,0.97,19429,124000,124014,2931,0,heads_default,ykwjabgcybsawscaitocavvAndkBmipmwlAcBolsbBzpanytecubycauyzybqxBnnfknbodsrryjBnBbjvscbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21634810,[21604950],123863,div:int,(none),0,3,98,194.545,200,0.972727,19407,123863,123923,2928,0,heads_default,ykwjabgcybsawscaitocavvAndkBmipmqlAcBolsbBzpanytecubycauyzybqxBjsfknbodsrryjBnBbjvscbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21642682,[21634810],123904,div:int,(none),0,1,98,196,200,0.98,19414,123904,123911,2929,0,heads_default,ykwjabgcybsawscaitocavvAndkBmipmqlAcBolsbBzpanytecubycauyzybqxBnsfknbodsrryjBnBbjvscbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21604950,[21601271],123705,div:int,(none),0,29,98,194.97,200,0.974848,19381,123705,123878,2927,0,heads_default,ykwjabgcybsawscaitocavvAndkBmipmqlAcBolsbBzpanytecubycauyzybqxBjsfknbodsrryjBnBrjvscbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21593036,[21565934],123642,div:int,(none),0,7,98,195,200,0.975,19371,123642,123763,2925,0,heads_default,ykwjabgcybsawscnitocavvsfdkBmipmqlAcBolsbBzpanytecubycauyzybqxBjsfknbodsrrujBnBrjvscbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21601271,[21593036],123685,div:int,(none),0,4,98,195.455,200,0.977273,19378,123685,123739,2926,0,heads_default,ykwjabgcybsawscnitocavvAndkBmipmqlAcBolsbBzpanytecubycauyzybqxBjsfknbodsrrujBnBrjvscbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21565934,[21551776],123498,div:int,(none),0,20,98,195.488,200,0.977442,19347,123498,123648,2924,0,heads_default,yuwjabgcybsawscnitocavvsfdkBmipmqlAcBolsbBzpanytecubycauyzybqxBjsfknbodsrrujBnBrjvscbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21551776,[21549803],123423,div:int,(none),0,23,98,194,200,0.97,19335,123423,123508,2923,0,heads_default,yuwjabgcybsawscnitocavvsfdkBmipmqlAcBolsbBzpanytecubycauyzybqxBjsfknbodBrrujBnBrjvscbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21538284,[21508474],123352,div:int,(none),0,23,98,192.019,200,0.960096,19323,123352,123499,2919,0,heads_default,yuwjabgcybsazscnitocavvsfdkBmipmqlAcBolsbBzpapytecubyccuyzibqxBjsfknbodBrrujBnBrjvscbbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21549803,[21548659],123412,div:int,(none),0,5,98,194,200,0.97,19333,123412,123469,2922,0,heads_default,yuwjabgcybsawscnitocavvsfdkBmipmqlAcBolsbBzpapytecubycauyzybqxBjsfknbodBrrujBnBrjvscbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21548659,[21547546],123406,div:int,(none),0,2,98,194,200,0.97,19332,123406,123433,2921,0,heads_default,yuwjabgcybsawscnitocavvsfdkBmipmqlAcBolsbBzpapytecubyccuyzibqxBjsfknbodBrrujBnBrjvscbozvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21547546,[21538284],123401,div:int,(none),0,1,98,194,200,0.97,19331,123401,123407,2920,0,heads_default,yuwjabgcybsawscnitocavvsfdkBmipmqlAcBolsbBzpapytecubyccuyzibqxBjsfknbodBrrujBnBrjvscbbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21508474,[21501655],123194,div:int,(none),0,48,98,194.649,200,0.973243,19297,123194,123376,2918,0,heads_default,yuwjabgcybsazscnitocavvsfykBmipmqlAcBolsbBzpapytecubyccuyzibqxBjsfknbodBrrujBnBrjvscbbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21501655,[21491045],123157,div:int,(none),0,24,98,194.863,200,0.974314,19291,123157,123269,2917,0,heads_default,wuwjabgcybsazscnitocavvsfykBmipmqlAcBolsbBzpapytecubyccuyzibqxBjsfknbodBrrujBnBrjvscbbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21491045,[21487298],123101,div:int,(none),0,19,98,196,200,0.98,19282,123101,123191,2916,0,heads_default,wuwjabgcybsazscnitocavvsfykBmipmqlAcBolsbBzpapytecubyccuyzsbqxBjsfknbodBrrujBnBrjvscbbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21487298,[21471604],123082,div:int,(none),0,4,98,195.4,200,0.977,19279,123082,123143,2915,0,heads_default,wuwjabgcybsazscnitocavvsfykBmipmqlAcBolsbBzpapytecubycwuyzsbqxBjsfknbodBrrujBnBrjvscbbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21471604,[21470442],123000,div:int,(none),0,9,98,194,200,0.97,19265,123000,123082,2914,0,heads_default,wuwjabgcybsazscnitocavvsfyqBmipmqlAcBolsbBzpapytecubycwuyzsbqxBjsfknboddrrujBlBrjvscbbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21451217,[21438423],122891,div:int,(none),0,38,98,195.4,200,0.977,19247,122891,123041,2912,0,heads_default,wuwjabgcybsazscnitocavvsfyqBmipmqlAcBolsbBzpapytecubycwuyzsbqxBjsAknboddrrujplBrjvscbbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21436672,[21434440],122812,div:int,(none),0,38,98,193,199,0.969849,19234,122812,123008,2910,0,heads_default,wuwjabgcybsazscnitocavvsfyqBmipmqlAcBolsbBzpapytecubycwuyzsbqxBjsAknboddrrujplBrbvscqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21470442,[21451217],122993,div:int,(none),0,1,98,196,200,0.98,19264,122993,123003,2913,0,heads_default,wuwjabgcybsazscnitocavvsfyqBmipmqlAcBolsbBzpapytecubycwuyzsbqxBjsfknboddrrujplBrjvscbbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21438423,[21436672],122822,div:int,(none),0,13,98,194.875,199,0.979271,19236,122822,122961,2911,0,heads_default,wuwjabgcybsazscnitocavvsfyqBmipmqlAcBolsbBzpapytecubycwuyzsbqxBjsAknboddrrujplBrbvscbbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21422477,[21416999],122738,div:int,(none),0,18,98,195.25,199,0.981156,19222,122738,122849,2908,0,heads_default,wuwjabgcybsazscnitocavvnfyqBmipmqlAcBolsbBzpapytecubyccuyzsbqxBjsAknboddrrujplBrbvscqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21434440,[21422477],122801,div:int,(none),0,1,98,194,199,0.974874,19232,122801,122816,2909,0,heads_default,wuwjabgcybsazscnitocavvsfyqBmipmqlAcBolsbBzpapytecubyccuyzsbqxBjsAknboddrrujplBrbvscqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21380963,[21379994],122518,div:int,(none),0,55,98,194.963,198.481,0.982266,19185,122518,122778,2905,0,heads_default,wuwjabgcybsazscnitocavvffyqBmipmqlAcBolsbBzpapytecuqyccuyzsbqxBjsAhnbodbrrojplBrbvucqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21416999,[21415841],122709,div:int,(none),0,4,98,196,198,0.989899,19217,122709,122740,2907,0,heads_default,wuwjabgcybsazscnitocavvnfyqBmipmqlAcBolsbBzpapytecubyccuyzsbqxBjsAknbodbrrojplBrbvscqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21415841,[21380963],122703,div:int,(none),0,1,98,196,198,0.989899,19216,122703,122715,2906,0,heads_default,wuwjabgcybsazscnitocavvffyqBmipmqlAcBolsbBzpapytecubyccuyzsbqxBjsAknbodbrrojplBrbvucqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21379994,[21357397],122513,div:int,(none),0,3,98,196,198,0.989899,19184,122513,122535,2904,0,heads_default,wuwjabgcybsazscnitocavvffyqBmipmqcAcBolsbBzpapybecuqyccuyzsbqxBjsAhnbopbrrojplBrbvucqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21357397,[21354062],122395,div:int,(none),0,26,98,194.25,197.125,0.985413,19164,122395,122522,2903,0,heads_default,wuwjabgcybsazscnitocavvffyqBmipmqcAcBolsbBzpapybecuqyccuyzsbqlBjsAhnbopbrrojplBrbvucqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21354062,[21352964],122377,div:int,(none),0,8,98,194.381,197.19,0.985748,19161,122377,122475,2902,0,heads_default,wuwjabgcybsazscnitocavvffyqBmiqmqcAcBolsbBzpapybecuqyccuyzsbqlBjsAhnbopbrrojplBrbvucqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21323936,[21312455],122219,div:int,(none),0,60,98,195.075,198.537,0.982553,19135,122219,122419,2899,0,heads_default,wuwjabgcymsazscnitocavvffyqBmiqmqcAcBolsbBzpapybecuqyccuyzsbqlBtsAhnbopbrrojplArbvucqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21343449,[21323936],122322,div:int,(none),0,10,98,196,199,0.984925,19152,122322,122399,2900,0,heads_default,wuwjabgcymsazscnitocavvffyqBmiqmqcAcBolsbBzpapybecuqyccuyzsbqlBtsAhnbopbrrojplBrbvucqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21352964,[21343449],122371,div:int,(none),0,1,98,196,199,0.984925,19160,122371,122388,2901,0,heads_default,wuwjabgcymsazscnitocavvffyqBmiqmqcAcBolsbBzpapybecuqyccuyzsbqlBjsAhnbopbrrojplBrbvucqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21312455,[21286405],122158,div:int,(none),0,11,98,195.185,198.593,0.982836,19125,122158,122236,2898,0,heads_default,wuwjabgcymsazscnitocavvffyqBxiqmqcAcBolsbBzpapybecuqyccuyzsbqlBtsAhnbopbrrojplArbvucqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21286405,[21280737],122021,div:int,(none),0,15,98,194.839,198.419,0.981948,19102,122021,122159,2897,0,heads_default,wuwjabgcymsazscnitocavvffyqBxiqmqcAcBolsbBzpajybecuqyccuyzsbqlBtsAhnbopbrrojplArbvucqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21268854,[21267766],121930,div:int,(none),0,22,98,195.286,198.643,0.983094,19087,121930,122083,2895,0,heads_default,wuwjabgcymsazscnitocavvffyqBxiqmicAcBolsbBzpajybecuqyccuyzsbqlBtsAhnbopbrrojplArbvuiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21280737,[21268854],121992,div:int,(none),0,10,98,194.429,199.214,0.975973,19097,121992,122046,2896,0,heads_default,wuwjabgcymsazscnitocavvffyqBxiqmqcAcBolsbBzpajybecuqyccuyzsbqlBtsAhnbopbrrojplArbvuiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21267766,[21260887],121924,div:int,(none),0,14,98,196,199,0.984925,19086,121924,122008,2894,0,heads_default,wuwjabgcymsazscnitocavvffyqBxiqmicAcBolsbBzpajybecuqyccuyzsbqlBtsAhnbopbrrojplfrbvuiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21260887,[21257502],121888,div:int,(none),0,3,98,195.4,197.7,0.988361,19080,121888,121927,2893,0,heads_default,wuwjabgcymsazscnitocavvffyqBxiqmicscBolsbBzpajybecuqyccuyzsaqlBtsAhnbopbrrojplfrbvuiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21252100,[21244513],121841,div:int,(none),0,6,98,194.5,197.25,0.986053,19072,121841,121926,2891,0,heads_default,wuwjabgcymsaiscnitocavvffyqBxiqmicscBolsbBzpajybecuqyccuyzsaqlBtsAhnbopbrrojplfrbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21257502,[21252100],121870,div:int,(none),0,5,98,177.833,197,0.902707,19077,121870,121908,2892,0,heads_default,wuwjabgcymsaiscnitocavvffyqBxiqmicscBolsbBzpajybecuqyccuyzsaqlBtsAhnbopbrrojplfrbvuiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21220885,[21207439],121675,div:int,(none),0,31,98,195.159,198.58,0.98277,19044,121675,121878,2886,0,heads_default,wuwjabgcymsaiscnstompvvffyqBxiqmicscBolsbBzpajybecuqyccuyzsaqlstsAhnbopbrrojplrrbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21244513,[21242510],121801,div:int,(none),0,19,98,194,197,0.984772,19065,121801,121871,2890,0,heads_default,wuwjabgcymsaiscnitocavvffyqBxiqmicscBolsbBzpajybecuqyccuyzsaqlBtsAhnbopbrrojplrrbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21235920,[21234687],121755,div:int,(none),0,7,98,195.529,197.765,0.988693,19057,121755,121825,2888,0,heads_default,wuwjabgcymsaiscnstocavvffyqBxiqmicscBolsbBzpajybecuqyccuyzsaqlstsAhnbopbrrojplrrbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21234687,[21220885],121748,div:int,(none),0,10,98,196,198,0.989899,19056,121748,121809,2887,0,heads_default,wuwjabgcymsaiscnstocpvvffyqBxiqmicscBolsbBzpajybecuqyccuyzsaqlstsAhnbopbrrojplrrbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21242510,[21235920],121790,div:int,(none),0,1,98,196,198,0.989899,19063,121790,121807,2889,0,heads_default,wuwjabgcymsaiscnitocavvffyqBxiqmicscBolsbBzpajybecuqyccuyzsaqlstsAhnbopbrrojplrrbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21207439,[21206358],121604,div:int,(none),0,24,98,194.082,198.041,0.980007,19032,121604,121711,2885,0,heads_default,wuwjabgcymsaiscnstompvvffyqBxiqmicscwolsbBzpajybecuqyccuyzsaqlstsAhnbopbrrojplrrbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21192629,[21189470],121525,div:int,(none),0,22,98,191.775,199.725,0.960215,19019,121525,121652,2883,0,heads_default,wuwjabgcymsaiscnstompvvffyqBxiqmicscwolsbBzpajybecuqyccuyzsaqlstsAhnboptzrojplrrbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21206358,[21192629],121599,div:int,(none),0,4,98,194.333,199.167,0.975729,19031,121599,121637,2884,0,heads_default,wuwjabgcymsaiscnstompvvffyqBxiqmicscwolsbBzpajybecuqyccuyzsaqlstsAhnboptrrojplrrbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21189470,[21173985],121508,div:int,(none),0,2,98,196,201,0.975124,19016,121508,121528,2882,0,heads_default,wuwjabgcymsaiscnstompvvffyqBxiqmicscwolsbBzpajybecuqyccuyzshqlstsAhnboptzrojplrrbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21173985,[21172906],121425,div:int,(none),0,30,98,194.2,200.1,0.970512,19002,121425,121521,2881,0,heads_default,wxwjabgcymsaiscnstompvvffyqBxiqmicscwolsbBzpajybecuqyccuyzshqlstsAhnboptzrojplrrbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21159977,[21143485],121351,div:int,(none),0,16,98,195.407,200.704,0.973606,18990,121351,121431,2877,0,heads_default,wxwjabgcymsaiscnstodpvvffyqBxiqmicscwolsbBzpajybecuqyccuyzshqqftsAhnboptzrrjplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21172906,[21170934],121420,div:int,(none),0,1,98,194,200,0.97,19001,121420,121426,2880,0,heads_default,wxwjabgcymsaiscnstompvvffyqBxiqmicscwolsbBzpajybecuqyccuyzshqqstsAhnboptzrojplrrbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21170934,[21167271],121409,div:int,(none),0,2,98,194,200,0.97,18999,121409,121424,2879,0,heads_default,wxwjabgcymsaiscnstojpvvffyqBxiqmicscwolsbBzpajybecuqyccuyzshqqstsAhnboptzrojplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21167271,[21159977],121390,div:int,(none),0,3,98,194.8,200.4,0.97205,18996,121390,121416,2878,0,heads_default,wxwjabgcymsaiscnstodpvvffyqBxiqmicscwolsbBzpajybecuqyccuyzshqqstsAhnboptzrojplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21143485,[21133816],121263,div:int,(none),0,7,98,194.947,199.474,0.977302,18975,121263,121354,2876,0,heads_default,wxwjabgcymsaiscnstodpvvffyqBxiqmicscwolsbBzpajybecuqyccuyzshqqftsAhnboptzcrjplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21133816,[21132551],121210,div:int,(none),0,22,98,191.245,199.17,0.96019,18966,121210,121327,2875,0,heads_default,wxwjabgcymsaiscnstodpvvffyqBxiqmicscwolsbBzpajybecuqyccuyzshqqftsAhnboptzcijplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21119751,[21113306],121136,div:int,(none),0,17,98,195,199.5,0.977437,18954,121136,121238,2873,0,heads_default,wxwjabgcymsaiscnstodpvvffyqBxiwmicscwoxsbBzpajybecuqyccuyzshqqftsAhnboptzcijplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21132551,[21119751],121204,div:int,(none),0,1,98,194,199,0.974874,18965,121204,121213,2874,0,heads_default,wxwjabgcymsaiscnstodpvvffyqBxiwmicscwolsbBzpajybecuqyccuyzshqqftsAhnboptzcijplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21113306,[21108799],121101,div:int,(none),0,10,98,196,200,0.98,18948,121101,121189,2872,0,heads_default,wxwjabgcymsaiscnstodpvvffyqBxiwmicscwoxsbBzpajybecuqyccuyzshqqftsAhnaoptzcijplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21106493,[21082739],121064,div:int,(none),0,16,98,195.571,199.786,0.978902,18942,121064,121156,2870,0,heads_default,wxwjabgcymsaiscnstodpvvfxyqxxiwmicscwoxsbBzpajybecuqyccuyzshqqftsAhnaoptzcijplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21108799,[21106493],121076,div:int,(none),0,1,98,194.4,199.2,0.975899,18944,121076,121110,2871,0,heads_default,wxwjabgcymsaiscnstodpvvfxyqBxiwmicscwoxsbBzpajybecuqyccuyzshqqftsAhnaoptzcijplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21082739,[21069155],120938,div:int,(none),0,22,98,194.837,199.419,0.97702,18921,120938,121105,2869,0,heads_default,wxwjabgcymsaiscnstodpvvfxyqxxiwmncscwoxsbBzpajybecuqyccuyzshqqftsAhnaoptzcijplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21069155,[21066786],120865,div:int,(none),0,14,98,195.2,199.6,0.97795,18909,120865,120951,2868,0,heads_default,wxwjabgcymsaiscnstodpvvfxyqxxiwmncscwoxsbBzpajybecuqyccuyzshuqftsAhnaoptzcijplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21066786,[21056845],120852,div:int,(none),0,3,98,194,200,0.97,18907,120852,120887,2867,0,heads_default,wxwjabgcymsaiscnstodpvvfxyqxxiwmncAcwoxsbBzpajybecuqyccuyzshuqftsAhnaoptzcijplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21056845,[21055472],120799,div:int,(none),0,8,98,194.133,200.067,0.970342,18898,120799,120878,2866,0,heads_default,wxwjabgcymsaiscnstodpvvfxyqxxiwmncAcwoxsbBzpajybecuqyccuyzshhqftsAhnaontzcijplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21049450,[21043843],120760,div:int,(none),0,6,98,196,201,0.975124,18892,120760,120811,2863,0,heads_default,yxwjabgcymsaisctstodpvvfxyqxxiwmnaAcwoxsbBzpajybecuqyccuyzshhqftsthnaontzcijplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21055472,[21051863],120792,div:int,(none),0,1,98,196,201,0.975124,18897,120792,120801,2865,0,heads_default,wxwjabgcymsaiscnstodpvvfxyqxxiwmnaAcwoxsbBzpajybecuqyccuyzshhqftsAhnaontzcijplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21051863,[21049450],120773,div:int,(none),0,5,98,196,201,0.975124,18894,120773,120799,2864,0,heads_default,wxwjabgcymsaisctstodpvvfxyqxxiwmnaAcwoxsbBzpajybecuqyccuyzshhqftsAhnaontzcijplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21043843,[21040683],120731,div:int,(none),0,10,98,196,201,0.975124,18887,120731,120788,2862,0,heads_default,yxwjabgcymsaisctstospvvfxyqxxiwmnaAcwoxsbBzpajybecuqyccuyzshhqftsthnaontzciyplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21040683,[21027323],120713,div:int,(none),0,2,98,196,201,0.975124,18884,120713,120755,2861,0,heads_default,yxwjabgcymsaisctstospvvfxyqxxiwmnaAcwoxsbBzpajybecuqyccuyzshhuftsthnaontzciyplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21027323,[21018469],120641,div:int,(none),0,15,98,194.222,200.111,0.970569,18872,120641,120724,2860,0,heads_default,yjwjabgcymsaisctstospvvfxyqxxiwmnaAcwoxsbBzpajybecuqyccuyzshhuftsthnaontzciyplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
21018469,[20989502],120594,div:int,(none),0,16,98,194.065,200.032,0.970165,18864,120594,120673,2859,0,heads_default,yjwjabgcymsaisctsdospvvfxyqxxiwmnaAcwoxsbBzpajybecuqyccuyzshhuftsthnaontzciyplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
20989502,[20983815],120439,div:int,(none),0,26,98,195.547,199.774,0.978839,18839,120439,120601,2858,0,heads_default,yjwjabgcymsaisctadospvvfxyqxxiwmnaAcwoxsbBzpajybecuqyccuyzshhuftsthnaontzciyplrpbvbiqbzvvvvvfcxvga,['NONE'],['NONE'],['NONE']
